,MONTH,DAY_OF_WEEK,FL_DATE,UNIQUE_CARRIER,TAIL_NUM,MFR,MODEL,DEP_TIME,DEP_TIME_BLK,ARR_TIME,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,ROUTE,FL_NUM,ORIGIN_AIRPORT_ID,CRS_DEP_TIME,DEP_DELAY,CRS_ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,CANCELLED,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE
127,8,3,2013-08-14,VX,839VA,AIRBUS                        ,A320-214            ,918.0,0900-0959,1752.0,,,,,,14771 12478,22VX,14771,920,-2.0,1755,-3.0,0.0,0,0,335,334.0,304.0,2586
128,1,1,2012-01-09,AA,325AA,BOEING                        ,767-223             ,2259.0,2300-2359,720.0,,,,,,14771 12478,18AA,14771,2300,-1.0,725,-5.0,0.0,0,0,325,321.0,301.0,2586
129,5,7,2012-05-13,UA,502UA,BOEING                        ,757-222             ,2228.0,2200-2259,721.0,0.0,0.0,22.0,0.0,0.0,14771 12478,824UA,14771,2229,-1.0,659,22.0,22.0,0,0,330,353.0,315.0,2586
130,7,2,2012-07-10,VX,841VA,AIRBUS                        ,A320-214            ,2257.0,2300-2359,730.0,,,,,,14771 12478,34VX,14771,2300,-3.0,735,-5.0,0.0,0,0,335,333.0,306.0,2586
131,3,5,2013-03-22,UA,554UA,BOEING                        ,757-222             ,608.0,0600-0659,1420.0,,,,,,14771 12478,286UA,14771,615,-7.0,1440,-20.0,0.0,0,0,325,312.0,283.0,2586
132,3,5,2012-03-23,VX,637VA,AIRBUS                        ,A320-214            ,912.0,0900-0959,1749.0,,,,,,14771 12478,22VX,14771,915,-3.0,1755,-6.0,0.0,0,0,340,337.0,313.0,2586
133,9,3,2013-09-18,UA,589UA,BOEING                        ,757-222             ,1517.0,1500-1559,2346.0,,,,,,14771 12478,304UA,14771,1508,9.0,2340,6.0,6.0,0,0,332,329.0,309.0,2586
134,5,2,2012-05-22,AA,332AA,BOEING                        ,767-223             ,859.0,0900-0959,1754.0,,,,,,14771 12478,12AA,14771,905,-6.0,1750,4.0,4.0,0,0,345,355.0,309.0,2586
135,9,6,2014-09-27,B6,809JB,AIRBUS                        ,A320-232            ,2321.0,2200-2259,820.0,31.0,0.0,37.0,0.0,0.0,14771 12478,916B6,14771,2250,31.0,712,68.0,68.0,0,0,322,359.0,323.0,2586
136,6,1,2012-06-11,VX,851VA,AIRBUS                        ,A320-214            ,2253.0,2200-2259,741.0,,,,,,14771 12478,34VX,14771,2255,-2.0,735,6.0,6.0,0,0,340,348.0,308.0,2586
137,1,5,2014-01-10,UA,518UA,BOEING                        ,757-222             ,1627.0,1600-1659,51.0,,,,,,14771 12478,502UA,14771,1636,-9.0,100,-9.0,0.0,0,0,324,324.0,291.0,2586
138,6,6,2014-06-14,DL,712TW,BOEING                        ,757-2Q8             ,828.0,0800-0859,1659.0,,,,,,14771 12478,414DL,14771,830,-2.0,1705,-6.0,0.0,0,0,335,331.0,299.0,2586
139,2,3,2014-02-26,VX,638VA,AIRBUS                        ,A320-214            ,927.0,0900-0959,1758.0,,,,,,14771 12478,22VX,14771,920,7.0,1755,3.0,3.0,0,0,335,331.0,303.0,2586
140,12,1,2012-12-24,DL,712TW,BOEING                        ,757-2Q8             ,1135.0,1100-1159,1953.0,,,,,,14771 12478,1252DL,14771,1135,0.0,2007,-14.0,0.0,0,0,332,318.0,296.0,2586
141,12,3,2011-12-14,B6,729JB,AIRBUS                        ,A320-232            ,1333.0,1300-1359,2149.0,,,,,,14771 12478,644B6,14771,1325,8.0,2148,1.0,1.0,0,0,323,316.0,295.0,2586
142,10,7,2013-10-06,UA,590UA,BOEING                        ,757-222             ,2234.0,2200-2259,720.0,,,,,,14771 12478,824UA,14771,2235,-1.0,707,13.0,13.0,0,0,332,346.0,321.0,2586
143,12,7,2012-12-02,AA,338AA,BOEING                        ,767-223             ,1232.0,1200-1259,2045.0,,,,,,14771 12478,16AA,14771,1240,-8.0,2105,-20.0,0.0,0,0,325,313.0,287.0,2586
144,9,7,2012-09-16,DL,624AG,BOEING                        ,757-2Q8             ,2232.0,2200-2259,634.0,,,,,,14771 12478,2240DL,14771,2230,2.0,704,-30.0,0.0,0,0,334,302.0,277.0,2586
145,2,5,2013-02-15,AA,335AA,BOEING                        ,767-223             ,2242.0,2200-2259,714.0,,,,,,14771 12478,18AA,14771,2240,2.0,700,14.0,14.0,0,0,320,332.0,311.0,2586
146,2,7,2013-02-24,UA,557UA,BOEING                        ,757-222             ,629.0,0600-0659,1509.0,,,,,,14771 12478,286UA,14771,635,-6.0,1500,9.0,9.0,0,0,325,340.0,318.0,2586
147,4,6,2014-04-05,UA,512UA,BOEING                        ,757-222             ,2214.0,2200-2259,633.0,,,,,,14771 12478,824UA,14771,2220,-6.0,655,-22.0,0.0,0,0,335,319.0,298.0,2586
148,12,6,2013-12-28,DL,705TW,BOEING                        ,757-231             ,756.0,0800-0859,1608.0,,,,,,14771 12478,408DL,14771,800,-4.0,1628,-20.0,0.0,0,0,328,312.0,298.0,2586
149,6,5,2012-06-08,VX,636VA,AIRBUS                        ,A320-214            ,655.0,0600-0659,1523.0,,,,,,14771 12478,12VX,14771,655,0.0,1535,-12.0,0.0,0,0,340,328.0,302.0,2586
150,11,5,2013-11-22,DL,712TW,BOEING                        ,757-2Q8             ,2358.0,2300-2359,749.0,,,,,,14771 12478,2340DL,14771,2345,13.0,814,-25.0,0.0,0,0,329,291.0,273.0,2586
151,7,2,2014-07-01,DL,717TW,BOEING                        ,757-231             ,2129.0,2100-2159,547.0,,,,,,14771 12478,2240DL,14771,2130,-1.0,548,-1.0,0.0,0,0,318,318.0,293.0,2586
152,5,7,2013-05-05,UA,518UA,BOEING                        ,757-222             ,2228.0,2200-2259,721.0,0.0,0.0,16.0,0.0,0.0,14771 12478,824UA,14771,2231,-3.0,705,16.0,16.0,0,0,334,353.0,313.0,2586
153,4,4,2012-04-26,VX,847VA,AIRBUS                        ,A320-214            ,2321.0,2300-2359,752.0,17.0,0.0,0.0,0.0,0.0,14771 12478,34VX,14771,2300,21.0,735,17.0,17.0,0,0,335,331.0,303.0,2586
154,6,1,2012-06-18,AA,324AA,BOEING                        ,767-223             ,1243.0,1200-1259,2122.0,,,,,,14771 12478,16AA,14771,1245,-2.0,2130,-8.0,0.0,0,0,345,339.0,300.0,2586
155,4,4,2014-04-24,UA,597UA,BOEING                        ,757-222             ,703.0,0700-0759,1529.0,,,,,,14771 12478,286UA,14771,705,-2.0,1550,-21.0,0.0,0,0,345,326.0,298.0,2586
156,5,4,2014-05-15,DL,711ZX,BOEING                        ,757-231             ,2253.0,2200-2259,741.0,,,,,,14771 12478,2240DL,14771,2255,-2.0,730,11.0,11.0,0,0,335,348.0,314.0,2586
157,7,5,2014-07-04,DL,709TW,BOEING                        ,757-2Q8             ,1122.0,1100-1159,2003.0,,,,,,14771 12478,468DL,14771,1120,2.0,2009,-6.0,0.0,0,0,349,341.0,303.0,2586
158,1,6,2013-01-05,UA,518UA,BOEING                        ,757-222             ,1437.0,1400-1459,2243.0,,,,,,14771 12478,832UA,14771,1440,-3.0,2314,-31.0,0.0,0,0,334,306.0,289.0,2586
159,2,6,2014-02-15,UA,505UA,BOEING                        ,757-222             ,1108.0,1000-1059,1926.0,,,,,,14771 12478,760UA,14771,1046,22.0,1918,8.0,8.0,0,0,332,318.0,293.0,2586
160,11,1,2012-11-12,DL,717TW,BOEING                        ,757-231             ,810.0,0800-0859,1645.0,,,,,,14771 12478,701DL,14771,815,-5.0,1649,-4.0,0.0,0,0,334,335.0,305.0,2586
161,3,2,2014-03-25,UA,505UA,BOEING                        ,757-222             ,1512.0,1500-1559,2348.0,,,,,,14771 12478,304UA,14771,1515,-3.0,2339,9.0,9.0,0,0,324,336.0,298.0,2586
162,9,3,2012-09-12,UA,555UA,BOEING                        ,757-222             ,2219.0,2200-2259,652.0,,,,,,14771 12478,824UA,14771,2222,-3.0,654,-2.0,0.0,0,0,332,333.0,302.0,2586
163,5,3,2012-05-30,UA,555UA,BOEING                        ,757-222             ,1243.0,1200-1259,2112.0,,,,,,14771 12478,870UA,14771,1243,0.0,2130,-18.0,0.0,0,0,347,329.0,303.0,2586
164,6,4,2012-06-14,UA,517UA,BOEING                        ,757-222             ,948.0,0800-0859,1913.0,4.0,0.0,53.0,0.0,76.0,14771 12478,567UA,14771,828,80.0,1700,133.0,133.0,0,0,332,385.0,339.0,2586
165,2,7,2012-02-19,DL,702TW,BOEING                        ,757-2Q8             ,824.0,0800-0859,1701.0,,,,,,14771 12478,3DL,14771,830,-6.0,1709,-8.0,0.0,0,0,339,337.0,301.0,2586
166,11,5,2011-11-25,B6,703JB,AIRBUS                        ,A320-232            ,2118.0,2100-2159,527.0,,,,,,14771 12478,648B6,14771,2120,-2.0,542,-15.0,0.0,0,0,322,309.0,290.0,2586
167,4,4,2013-04-25,DL,722TW,BOEING                        ,757-231             ,2112.0,2100-2159,521.0,,,,,,14771 12478,2240DL,14771,2115,-3.0,545,-24.0,0.0,0,0,330,309.0,288.0,2586
168,9,5,2014-09-19,DL,709TW,BOEING                        ,757-2Q8             ,640.0,0600-0659,1511.0,,,,,,14771 12478,418DL,14771,645,-5.0,1517,-6.0,0.0,0,0,332,331.0,307.0,2586
169,7,1,2014-07-21,UA,590UA,BOEING                        ,757-222             ,830.0,0800-0859,1711.0,,,,,,14771 12478,808UA,14771,825,5.0,1714,-3.0,0.0,0,0,349,341.0,308.0,2586
170,10,6,2013-10-26,B6,827JB,AIRBUS                        ,A320-232            ,657.0,0700-0759,1545.0,,,,,,14771 12478,16B6,14771,700,-3.0,1531,14.0,14.0,0,0,331,348.0,321.0,2586
171,2,6,2014-02-08,UA,502UA,BOEING                        ,757-222             ,2237.0,2200-2259,627.0,,,,,,14771 12478,824UA,14771,2232,5.0,700,-33.0,0.0,0,0,328,290.0,273.0,2586
172,1,3,2013-01-23,UA,517UA,BOEING                        ,757-222             ,1607.0,1600-1659,2352.0,,,,,,14771 12478,314UA,14771,1611,-4.0,36,-44.0,0.0,0,0,325,285.0,267.0,2586
173,10,5,2013-10-11,VX,838VA,AIRBUS                        ,A320-214            ,2254.0,2300-2359,726.0,,,,,,14771 12478,34VX,14771,2300,-6.0,735,-9.0,0.0,0,0,335,332.0,303.0,2586
174,8,1,2013-08-05,DL,718TW,BOEING                        ,757-231             ,2108.0,2100-2159,531.0,,,,,,14771 12478,2240DL,14771,2115,-7.0,535,-4.0,0.0,0,0,320,323.0,282.0,2586
175,4,2,2013-04-16,DL,727TW,BOEING                        ,757-231             ,1551.0,1600-1659,2352.0,,,,,,14771 12478,2040DL,14771,1600,-9.0,28,-36.0,0.0,0,0,328,301.0,280.0,2586
176,8,3,2012-08-29,VX,843VA,AIRBUS                        ,A320-214            ,1519.0,1500-1559,2344.0,,,,,,14771 12478,26VX,14771,1520,-1.0,2350,-6.0,0.0,0,0,330,325.0,303.0,2586
177,9,1,2013-09-16,AA,319AA,BOEING                        ,767-223             ,1437.0,1400-1459,2300.0,,,,,,14771 12478,20AA,14771,1440,-3.0,2315,-15.0,0.0,0,0,335,323.0,293.0,2586
178,8,7,2013-08-25,AA,323AA,BOEING                        ,767-223             ,1226.0,1200-1259,2059.0,,,,,,14771 12478,16AA,14771,1230,-4.0,2110,-11.0,0.0,0,0,340,333.0,298.0,2586
179,2,2,2012-02-28,UA,557UA,BOEING                        ,757-222             ,1253.0,1200-1259,2053.0,,,,,,14771 12478,870UA,14771,1255,-2.0,2129,-36.0,0.0,0,0,334,300.0,276.0,2586
180,11,5,2013-11-08,UA,554UA,BOEING                        ,757-222             ,1407.0,1400-1459,2217.0,,,,,,14771 12478,732UA,14771,1411,-4.0,2230,-13.0,0.0,0,0,319,310.0,283.0,2586
181,11,4,2013-11-14,UA,597UA,BOEING                        ,757-222             ,1252.0,1200-1259,2114.0,,,,,,14771 12478,637UA,14771,1257,-5.0,2126,-12.0,0.0,0,0,329,322.0,289.0,2586
182,8,7,2013-08-18,B6,595JB,AIRBUS                        ,A320-232            ,2059.0,2100-2159,529.0,,,,,,14771 12478,916B6,14771,2100,-1.0,521,8.0,8.0,0,0,321,330.0,302.0,2586
183,6,4,2014-06-19,VX,640VA,AIRBUS                        ,A320-214            ,2250.0,2200-2259,706.0,,,,,,14771 12478,34VX,14771,2250,0.0,729,-23.0,0.0,0,0,339,316.0,295.0,2586
184,9,1,2014-09-15,UA,598UA,BOEING                        ,757-222             ,647.0,0600-0659,1506.0,,,,,,14771 12478,758UA,14771,655,-8.0,1537,-31.0,0.0,0,0,342,319.0,296.0,2586
185,3,5,2012-03-09,VX,843VA,AIRBUS                        ,A320-214            ,2121.0,2100-2159,532.0,,,,,,14771 12478,30VX,14771,2125,-4.0,559,-27.0,0.0,0,0,334,311.0,295.0,2586
186,2,3,2014-02-19,UA,590UA,BOEING                        ,757-222             ,703.0,0700-0759,1547.0,,,,,,14771 12478,286UA,14771,705,-2.0,1537,10.0,10.0,0,0,332,344.0,311.0,2586
187,5,3,2012-05-30,VX,840VA,AIRBUS                        ,A320-214            ,2301.0,2200-2259,714.0,,,,,,14771 12478,34VX,14771,2255,6.0,735,-21.0,0.0,0,0,340,313.0,289.0,2586
188,1,1,2013-01-14,VX,855VA,AIRBUS                        ,A320-214            ,702.0,0700-0759,1529.0,,,,,,14771 12478,12VX,14771,700,2.0,1535,-6.0,0.0,0,0,335,327.0,294.0,2586
189,9,2,2014-09-23,UA,587UA,BOEING                        ,757-222             ,1619.0,1600-1659,36.0,,,,,,14771 12478,502UA,14771,1622,-3.0,55,-19.0,0.0,0,0,333,317.0,293.0,2586
190,6,6,2012-06-30,B6,625JB,AIRBUS                        ,A320-232            ,6.0,2300-2359,830.0,,,,,,14771 12478,650B6,14771,2359,7.0,822,8.0,8.0,0,0,323,324.0,308.0,2586
191,5,7,2013-05-19,UA,555UA,BOEING                        ,757-222             ,1635.0,1600-1659,111.0,,,,,,14771 12478,668UA,14771,1629,6.0,103,8.0,8.0,0,0,334,336.0,309.0,2586
192,1,2,2012-01-03,VX,837VA,AIRBUS                        ,A320-214            ,2327.0,2300-2359,752.0,17.0,0.0,0.0,0.0,0.0,14771 12478,28VX,14771,2305,22.0,735,17.0,17.0,0,0,330,325.0,305.0,2586
193,9,5,2012-09-14,DL,722TW,BOEING                        ,757-231             ,814.0,0800-0859,1653.0,,,,,,14771 12478,3DL,14771,820,-6.0,1706,-13.0,0.0,0,0,346,339.0,302.0,2586
194,12,2,2011-12-20,DL,713TW,BOEING                        ,757-2Q8             ,1521.0,1500-1559,2359.0,,,,,,14771 12478,2040DL,14771,1530,-9.0,2353,6.0,6.0,0,0,323,338.0,308.0,2586
195,4,5,2013-04-19,VX,842VA,AIRBUS                        ,A320-214            ,1045.0,0900-0959,1921.0,0.0,0.0,82.0,0.0,0.0,14771 12478,22VX,14771,925,80.0,1759,82.0,82.0,0,0,334,336.0,306.0,2586
196,7,6,2012-07-28,VX,836VA,AIRBUS                        ,A320-214            ,2124.0,2100-2159,522.0,,,,,,14771 12478,30VX,14771,2125,-1.0,559,-37.0,0.0,0,0,334,298.0,281.0,2586
197,1,3,2013-01-23,UA,512UA,BOEING                        ,757-222             ,1242.0,1200-1259,2050.0,,,,,,14771 12478,637UA,14771,1249,-7.0,2120,-30.0,0.0,0,0,331,308.0,281.0,2586
198,7,6,2013-07-20,DL,723TW,BOEING                        ,757-231             ,626.0,0600-0659,1439.0,,,,,,14771 12478,1859DL,14771,630,-4.0,1501,-22.0,0.0,0,0,331,313.0,287.0,2586
199,3,6,2013-03-30,AA,329AA,BOEING                        ,767-223             ,1240.0,1200-1259,2048.0,,,,,,14771 12478,16AA,14771,1240,0.0,2115,-27.0,0.0,0,0,335,308.0,284.0,2586
200,7,3,2012-07-11,AA,371AA,BOEING                        ,767-323             ,700.0,0700-0759,1537.0,,,,,,14771 12478,24AA,14771,705,-5.0,1540,-3.0,0.0,0,0,335,337.0,310.0,2586
201,12,3,2011-12-07,DL,706TW,BOEING                        ,757-2Q8             ,1525.0,1500-1559,2344.0,,,,,,14771 12478,2040DL,14771,1530,-5.0,2351,-7.0,0.0,0,0,321,319.0,292.0,2586
202,4,3,2014-04-02,AA,784AA,BEECH                         ,P35                 ,1817.0,1500-1559,238.0,188.0,0.0,0.0,0.0,0.0,14771 12478,20AA,14771,1500,197.0,2330,188.0,188.0,0,0,330,321.0,292.0,2586
203,8,7,2013-08-11,VX,634VA,AIRBUS                        ,A320-214            ,1524.0,1400-1459,2341.0,16.0,0.0,0.0,0.0,20.0,14771 12478,26VX,14771,1430,54.0,2305,36.0,36.0,0,0,335,317.0,298.0,2586
204,6,3,2012-06-13,B6,638JB,AIRBUS                        ,A320-232            ,2100.0,2100-2159,519.0,,,,,,14771 12478,648B6,14771,2100,0.0,537,-18.0,0.0,0,0,337,319.0,301.0,2586
205,6,4,2012-06-28,DL,713TW,BOEING                        ,757-2Q8             ,2311.0,2300-2359,725.0,,,,,,14771 12478,662DL,14771,2315,-4.0,739,-14.0,0.0,0,0,324,314.0,281.0,2586
206,8,3,2014-08-06,UA,510UA,BOEING                        ,757-222             ,1241.0,1200-1259,2132.0,,,,,,14771 12478,637UA,14771,1245,-4.0,2134,-2.0,0.0,0,0,349,351.0,323.0,2586
207,6,3,2012-06-27,UA,518UA,BOEING                        ,757-222             ,1057.0,1000-1059,1923.0,,,,,,14771 12478,760UA,14771,1044,13.0,1927,-4.0,0.0,0,0,343,326.0,306.0,2586
208,12,5,2013-12-13,B6,794JB,AIRBUS                        ,A320-232            ,756.0,0800-0859,1611.0,,,,,,14771 12478,16B6,14771,807,-11.0,1630,-19.0,0.0,0,0,323,315.0,295.0,2586
209,9,1,2014-09-15,VX,635VA,AIRBUS                        ,A320-214            ,903.0,0900-0959,1733.0,,,,,,14771 12478,22VX,14771,910,-7.0,1754,-21.0,0.0,0,0,344,330.0,304.0,2586
210,7,3,2012-07-04,UA,560UA,BOEING                        ,757-222             ,1609.0,1600-1659,46.0,,,,,,14771 12478,314UA,14771,1611,-2.0,40,6.0,6.0,0,0,329,337.0,306.0,2586
211,6,2,2014-06-24,DL,717TW,BOEING                        ,757-231             ,644.0,0600-0659,1512.0,,,,,,14771 12478,418DL,14771,645,-1.0,1525,-13.0,0.0,0,0,340,328.0,302.0,2586
212,8,3,2012-08-22,UA,517UA,BOEING                        ,757-222             ,1402.0,1300-1359,2236.0,51.0,0.0,0.0,0.0,0.0,14771 12478,870UA,14771,1302,60.0,2145,51.0,51.0,0,0,343,334.0,303.0,2586
213,4,5,2014-04-11,DL,186DN,BOEING                        ,767-332             ,1553.0,1600-1659,28.0,,,,,,14771 12478,2340DL,14771,1600,-7.0,22,6.0,6.0,0,0,322,335.0,313.0,2586
214,11,1,2011-11-21,AA,332AA,BOEING                        ,767-223             ,1255.0,1200-1259,2105.0,,,,,,14771 12478,16AA,14771,1230,25.0,2100,5.0,5.0,0,0,330,310.0,276.0,2586
215,1,7,2014-01-19,DL,710TW,BOEING                        ,757-2Q8             ,655.0,0700-0759,1518.0,,,,,,14771 12478,1859DL,14771,700,-5.0,1523,-5.0,0.0,0,0,323,323.0,292.0,2586
216,2,5,2012-02-03,VX,841VA,AIRBUS                        ,A320-214            ,2254.0,2300-2359,722.0,,,,,,14771 12478,34VX,14771,2305,-11.0,735,-13.0,0.0,0,0,330,328.0,295.0,2586
217,3,4,2014-03-13,AA,397AA,STEWART MACO                  ,FALCON XP           ,657.0,0700-0759,1537.0,,,,,,14771 12478,24AA,14771,705,-8.0,1540,-3.0,0.0,0,0,335,340.0,305.0,2586
218,9,3,2013-09-04,DL,722TW,BOEING                        ,757-231             ,2310.0,2300-2359,730.0,,,,,,14771 12478,2340DL,14771,2315,-5.0,750,-20.0,0.0,0,0,335,320.0,298.0,2586
219,9,5,2014-09-12,UA,587UA,BOEING                        ,757-222             ,1016.0,0800-0859,1817.0,6.0,0.0,0.0,0.0,64.0,14771 12478,808UA,14771,825,111.0,1707,70.0,70.0,0,0,342,301.0,280.0,2586
220,4,2,2012-04-10,AA,378AA,CESSNA                        ,172E                ,655.0,0700-0759,1516.0,,,,,,14771 12478,24AA,14771,705,-10.0,1545,-29.0,0.0,0,0,340,321.0,296.0,2586
221,10,1,2013-10-07,UA,512UA,BOEING                        ,757-222             ,840.0,0800-0859,1743.0,0.0,0.0,24.0,0.0,0.0,14771 12478,808UA,14771,840,0.0,1719,24.0,24.0,0,0,339,363.0,306.0,2586
222,3,4,2013-03-28,DL,717TW,BOEING                        ,757-231             ,810.0,0800-0859,1625.0,,,,,,14771 12478,3DL,14771,815,-5.0,1649,-24.0,0.0,0,0,334,315.0,297.0,2586
223,12,2,2012-12-04,DL,702TW,BOEING                        ,757-2Q8             ,1121.0,1100-1159,1945.0,,,,,,14771 12478,658DL,14771,1130,-9.0,2000,-15.0,0.0,0,0,330,324.0,291.0,2586
224,10,1,2013-10-07,VX,638VA,AIRBUS                        ,A320-214            ,1030.0,0900-0959,1929.0,0.0,0.0,94.0,0.0,0.0,14771 12478,22VX,14771,920,70.0,1755,94.0,94.0,0,0,335,359.0,317.0,2586
225,9,1,2012-09-03,B6,591JB,AIRBUS                        ,A320-232            ,754.0,0800-0859,1611.0,,,,,,14771 12478,640B6,14771,800,-6.0,1630,-19.0,0.0,0,0,330,317.0,296.0,2586
226,3,1,2013-03-25,UA,560UA,BOEING                        ,757-222             ,1137.0,1000-1059,2023.0,0.0,0.0,58.0,0.0,0.0,14771 12478,760UA,14771,1051,46.0,1925,58.0,58.0,0,0,334,346.0,307.0,2586
227,1,3,2013-01-09,VX,847VA,AIRBUS                        ,A320-214            ,656.0,0700-0759,1513.0,,,,,,14771 12478,12VX,14771,700,-4.0,1535,-22.0,0.0,0,0,335,317.0,290.0,2586
228,6,2,2014-06-24,UA,518UA,BOEING                        ,757-222             ,1255.0,1200-1259,2141.0,,,,,,14771 12478,637UA,14771,1255,0.0,2144,-3.0,0.0,0,0,349,346.0,318.0,2586
229,11,3,2012-11-21,UA,554UA,BOEING                        ,757-222             ,1037.0,1000-1059,1910.0,,,,,,14771 12478,760UA,14771,1037,0.0,1915,-5.0,0.0,0,0,338,333.0,296.0,2586
230,1,2,2013-01-15,VX,847VA,AIRBUS                        ,A320-214            ,655.0,0700-0759,1523.0,,,,,,14771 12478,12VX,14771,700,-5.0,1535,-12.0,0.0,0,0,335,328.0,309.0,2586
231,11,7,2013-11-10,B6,793JB,AIRBUS                        ,A320-232            ,2144.0,2100-2159,556.0,,,,,,14771 12478,916B6,14771,2146,-2.0,559,-3.0,0.0,0,0,313,312.0,287.0,2586
232,8,2,2012-08-28,UA,518UA,BOEING                        ,757-222             ,2227.0,2200-2259,636.0,,,,,,14771 12478,824UA,14771,2222,5.0,654,-18.0,0.0,0,0,332,309.0,283.0,2586
233,3,5,2014-03-21,UA,598UA,BOEING                        ,757-222             ,1349.0,1300-1359,2201.0,,,,,,14771 12478,656UA,14771,1345,4.0,2209,-8.0,0.0,0,0,324,312.0,288.0,2586
234,6,5,2012-06-22,AA,366AA,BOEING                        ,767-323             ,1608.0,1500-1559,33.0,0.0,0.0,12.0,0.0,51.0,14771 12478,20AA,14771,1500,68.0,2330,63.0,63.0,0,0,330,325.0,301.0,2586
235,3,4,2013-03-21,AA,336AA,BOEING                        ,767-223             ,2253.0,2200-2259,710.0,,,,,,14771 12478,18AA,14771,2240,13.0,700,10.0,10.0,0,0,320,317.0,290.0,2586
236,5,5,2013-05-03,AA,329AA,BOEING                        ,767-223             ,1352.0,1400-1459,2228.0,,,,,,14771 12478,20AA,14771,1400,-8.0,2250,-22.0,0.0,0,0,350,336.0,313.0,2586
237,10,6,2012-10-27,B6,638JB,AIRBUS                        ,A320-232            ,2101.0,2100-2159,517.0,,,,,,14771 12478,648B6,14771,2100,1.0,527,-10.0,0.0,0,0,327,316.0,298.0,2586
238,6,3,2013-06-19,B6,629JB,AIRBUS                        ,A320-232            ,657.0,0700-0759,1515.0,,,,,,14771 12478,640B6,14771,700,-3.0,1538,-23.0,0.0,0,0,338,318.0,296.0,2586
239,9,6,2014-09-06,VX,630VA,AIRBUS                        ,A320-214            ,925.0,0900-0959,1758.0,,,,,,14771 12478,22VX,14771,910,15.0,1754,4.0,4.0,0,0,344,333.0,309.0,2586
240,6,7,2013-06-23,DL,718TW,BOEING                        ,757-231             ,1602.0,1600-1659,37.0,,,,,,14771 12478,2040DL,14771,1600,2.0,30,7.0,7.0,0,0,330,335.0,309.0,2586
241,10,2,2012-10-23,B6,763JB,AIRBUS                        ,A320-232            ,800.0,0800-0859,1556.0,,,,,,14771 12478,640B6,14771,805,-5.0,1641,-45.0,0.0,0,0,336,296.0,282.0,2586
242,9,4,2012-09-20,DL,723TW,BOEING                        ,757-231             ,811.0,0800-0859,1657.0,,,,,,14771 12478,3DL,14771,820,-9.0,1706,-9.0,0.0,0,0,346,346.0,297.0,2586
243,7,7,2012-07-22,UA,560UA,BOEING                        ,757-222             ,2337.0,2300-2359,759.0,,,,,,14771 12478,368UA,14771,2330,7.0,759,0.0,0.0,0,0,329,322.0,303.0,2586
244,1,1,2012-01-02,AA,335AA,BOEING                        ,767-223             ,1459.0,1500-1559,2334.0,,,,,,14771 12478,20AA,14771,1500,-1.0,2325,9.0,9.0,0,0,325,335.0,307.0,2586
245,8,7,2012-08-05,DL,718TW,BOEING                        ,757-231             ,626.0,0600-0659,1504.0,,,,,,14771 12478,30DL,14771,630,-4.0,1513,-9.0,0.0,0,0,343,338.0,306.0,2586
246,9,2,2012-09-04,DL,718TW,BOEING                        ,757-231             ,2134.0,2100-2159,601.0,,,,,,14771 12478,2240DL,14771,2115,19.0,550,11.0,11.0,0,0,335,327.0,288.0,2586
247,12,2,2013-12-03,DL,717TW,BOEING                        ,757-231             ,2110.0,2100-2159,510.0,,,,,,14771 12478,2240DL,14771,2115,-5.0,531,-21.0,0.0,0,0,316,300.0,257.0,2586
248,2,1,2014-02-24,DL,707TW,BOEING                        ,757-2Q8             ,626.0,0600-0659,1429.0,,,,,,14771 12478,1859DL,14771,635,-9.0,1459,-30.0,0.0,0,0,324,303.0,277.0,2586
249,11,4,2012-11-01,AA,360AA,BOEING                        ,767-323             ,654.0,0700-0759,1555.0,,,,,,14771 12478,24AA,14771,700,-6.0,1545,10.0,10.0,0,0,345,361.0,331.0,2586
250,5,1,2013-05-06,DL,721TW,BOEING                        ,757-231             ,1121.0,1100-1159,2014.0,,,,,,14771 12478,1940DL,14771,1130,-9.0,2010,4.0,4.0,0,0,340,353.0,321.0,2586
251,6,5,2014-06-06,VX,640VA,AIRBUS                        ,A320-214            ,909.0,0900-0959,1738.0,,,,,,14771 12478,22VX,14771,910,-1.0,1759,-21.0,0.0,0,0,349,329.0,296.0,2586
252,11,6,2013-11-02,UA,598UA,BOEING                        ,757-222             ,2229.0,2200-2259,528.0,,,,,,14771 12478,824UA,14771,2230,-1.0,559,-31.0,0.0,0,0,329,299.0,273.0,2586
253,4,3,2012-04-18,AA,339AA,BOEING                        ,767-223             ,859.0,0900-0959,1727.0,,,,,,14771 12478,12AA,14771,905,-6.0,1750,-23.0,0.0,0,0,345,328.0,296.0,2586
254,1,2,2013-01-15,UA,554UA,BOEING                        ,757-222             ,623.0,0600-0659,1443.0,,,,,,14771 12478,286UA,14771,634,-11.0,1459,-16.0,0.0,0,0,325,320.0,301.0,2586
255,9,5,2014-09-26,B6,807JB,AIRBUS                        ,A320-232            ,1152.0,1100-1159,2039.0,,,,,,14771 12478,416B6,14771,1155,-3.0,2030,9.0,9.0,0,0,335,347.0,322.0,2586
